name;suspiciousness_value
com.fasterxml.jackson.dataformat.xml$XmlFactory#<clinit>():44;0.997130553625859
com.fasterxml.jackson.dataformat.xml$XmlFactory#<clinit>():50;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#FromXmlParser$Feature(java.lang.String,int,boolean):119;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#FromXmlParser$Feature(java.lang.String,int,boolean):120;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#FromXmlParser$Feature(java.lang.String,int,boolean):121;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#FromXmlParser$Feature(java.lang.String,int,boolean):122;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#<clinit>():68;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#<clinit>():83;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#<clinit>():54;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#collectDefaults():110;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#collectDefaults():111;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#collectDefaults():112;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#collectDefaults():113;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#collectDefaults():116;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#enabledByDefault():124;0.997130553625859
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser$Feature#getMask():125;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#ToXmlGenerator$Feature(java.lang.String,int,boolean):115;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#ToXmlGenerator$Feature(java.lang.String,int,boolean):116;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#ToXmlGenerator$Feature(java.lang.String,int,boolean):117;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#ToXmlGenerator$Feature(java.lang.String,int,boolean):118;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#<clinit>():51;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#<clinit>():62;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#<clinit>():76;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#<clinit>():94;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#<clinit>():45;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#collectDefaults():106;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#collectDefaults():107;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#collectDefaults():108;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#collectDefaults():112;0.997130553625859
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator$Feature#enabledByDefault():120;0.997130553625859
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory():85;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory):101;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String):109;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String):110;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String):111;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String):112;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String):113;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String):115;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String):116;0.9956678496661372
com.fasterxml.jackson.dataformat.xml$XmlMapper#<clinit>():113;0.9558140924998423
com.fasterxml.jackson.dataformat.xml$XmlMapper#<clinit>():115;0.9558140924998423
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#JacksonXmlModule():57;0.9558140924998423
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#JacksonXmlModule():37;0.9558140924998423
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#JacksonXmlModule():47;0.9558140924998423
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#JacksonXmlModule():58;0.9558140924998423
com.fasterxml.jackson.dataformat.xml$PackageVersion#<clinit>():13;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter#DefaultXmlPrettyPrinter():107;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter#DefaultXmlPrettyPrinter():61;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter#DefaultXmlPrettyPrinter():69;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter#DefaultXmlPrettyPrinter():78;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter#DefaultXmlPrettyPrinter():90;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$FixedSpaceIndenter#DefaultXmlPrettyPrinter$FixedSpaceIndenter():481;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#DefaultXmlPrettyPrinter$Lf2SpacesIndenter():524;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():511;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():513;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():514;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():515;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():519;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():521;0.9558140924998423
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():522;0.9558140924998423
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper():127;0.9329078212137811
com.fasterxml.jackson.dataformat.xml$XmlMapper#builder():218;0.284062744215599
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):149;0.2213399070815265
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#setDefaultUseWrapper(boolean):103;0.2213399070815265
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#setDefaultUseWrapper(boolean):104;0.2213399070815265
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#staxClassLoader():132;0.09298135910606155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#staxClassLoader():133;0.09298135910606155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#xmlInputFactory():97;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#defaultInputFactory():104;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#defaultInputFactory():105;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#XmlAnnotationIntrospector$Pair(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):36;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#XmlAnnotationIntrospector$Pair(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):37;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#XmlAnnotationIntrospector$Pair(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):38;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#XmlAnnotationIntrospector$Pair(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):43;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#XmlAnnotationIntrospector$Pair(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):46;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#XmlAnnotationIntrospector$Pair(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):48;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#instance(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):51;0.07591896180011233
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder):152;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder):153;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder):154;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder):155;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder):156;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactory#builder():162;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#XmlFactoryBuilder():72;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#XmlFactoryBuilder():73;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#XmlFactoryBuilder():74;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#XmlFactoryBuilder():75;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#XmlFactoryBuilder():76;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#formatParserFeaturesMask():90;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#formatGeneratorFeaturesMask():91;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#nameForTextElement():93;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#xmlInputFactory():96;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#build():261;0.07202305106510155
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#xmlOutputFactory():116;0.0536828127095019
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#defaultOutputFactory():123;0.0536828127095019
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#defaultOutputFactory():124;0.0536828127095019
com.fasterxml.jackson.dataformat.xml$XmlFactory#XmlFactory(com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder):157;0.030993786368687184
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#xmlInputFactory():99;0.030993786368687184
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#xmlOutputFactory():115;0.030993786368687184
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#xmlInputFactory(javax.xml.stream.XMLInputFactory):211;0.030993786368687184
com.fasterxml.jackson.dataformat.xml$XmlFactoryBuilder#xmlInputFactory(javax.xml.stream.XMLInputFactory):212;0.030993786368687184
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper():128;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory):134;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory):135;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(javax.xml.stream.XMLInputFactory):141;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(javax.xml.stream.XMLInputFactory):142;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory):145;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory):146;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):150;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):156;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):158;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):160;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):161;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):164;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):167;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):172;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):176;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):178;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):180;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):184;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):185;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):186;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):187;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):188;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):189;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):190;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlMapper):196;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlMapper):197;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlMapper):198;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#copy():203;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#copy():204;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#xmlBuilder():211;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#builder(com.fasterxml.jackson.dataformat.xml.XmlFactory):225;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#version():230;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#_constructDefaultTypeResolverBuilder(com.fasterxml.jackson.databind.ObjectMapper$DefaultTyping,com.fasterxml.jackson.databind.jsontype.PolymorphicTypeValidator):242;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setXMLTextElementName(java.lang.String):263;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setXMLTextElementName(java.lang.String):264;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setDefaultUseWrapper(boolean):274;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setDefaultUseWrapper(boolean):275;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setDefaultUseWrapper(boolean):276;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setDefaultUseWrapper(boolean):277;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setDefaultUseWrapper(boolean):279;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#setDefaultUseWrapper(boolean):280;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#getFactory():291;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#configure(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature,boolean):295;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#configure(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature,boolean):296;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#configure(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature,boolean):300;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#configure(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature,boolean):301;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#enable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature):305;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#enable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature):306;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#enable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature):310;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#enable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature):311;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#disable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature):315;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#disable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature):316;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#disable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature):320;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#disable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature):321;0.0
com.fasterxml.jackson.dataformat.xml$XmlMapper#readValue(javax.xml.stream.XMLStreamReader,java.lang.Class):338;0.0
